90.000,71.4400329000,51.1303324000
91.000,71.4389712000,51.1518742000
92.000,71.4294054000,51.1572177000
93.000,71.4297060000,51.1580039000
94.000,71.4285696000,51.1603409000
95.000,71.4286821000,51.1616314000
96.000,71.4275217000,51.1639292000
97.000,71.4265765000,51.1672902000
98.000,71.4220604000,51.1710797000
99.000,71.4210043000,51.1707518000
100.000,71.4196345000,51.1727762000
101.000,71.4184515000,51.1756421000
102.000,71.4184919000,51.1773011000
103.000,71.4988121000,51.1557851000
104.000,71.4995290000,51.1561629000
105.000,71.4960592000,51.1533949000
106.000,71.4959167000,51.1534271000
107.000,71.4921315000,51.1521139000
108.000,71.4950066000,51.1510255000
109.000,71.4978560000,51.1501543000
110.000,71.5012555000,51.1530912000
111.000,71.4997939000,51.1511437000
112.000,71.5019777000,51.1534219000
113.000,71.4909220000,51.1527660000
114.000,71.4888981000,51.1570055000
115.000,71.4918974000,51.1590760000
116.000,71.5040079000,51.1544738000
117.000,71.5000994000,51.1558717000
118.000,71.5068466000,51.1511038000
119.000,71.5044563000,51.1485568000
120.000,71.5009125000,51.1489930000
121.000,71.5058434000,51.1493853000
122.000,71.4064504000,51.1848501000
123.000,71.4091279000,51.1947805000
124.000,71.4726822000,51.1597297000
125.000,71.4647269000,51.1935817000
126.000,71.4158408000,51.1867377000
127.000,71.4325597000,51.1783650000
128.000,71.4065876000,51.1905826000
129.000,71.4075471000,51.1893570000
130.000,71.4079089000,51.1928527000
131.000,71.5040964000,51.1546848000
132.000,71.4116479000,51.1744471000
133.000,71.3694551000,51.2337317000
134.000,71.3694246000,51.2337228000
135.000,71.3805200000,51.2164997000
136.000,71.3804300000,51.2163026000
137.000,71.4091416000,51.1852666000
138.000,71.3664983000,51.1926492000
139.000,71.3674838000,51.1921837000
140.000,71.3808853000,51.1918618000
141.000,71.3722908000,51.1946846000
142.000,71.3699849000,51.1822512000
143.000,71.3628517000,51.1844604000
144.000,71.3647558000,51.1835287000
145.000,71.3593196000,51.1848597000
146.000,71.3580879000,51.1856273000
147.000,71.3545983000,51.1860133000
148.000,71.3528995000,51.1869006000
149.000,71.3462529000,51.1880674000
150.000,71.3441718000,51.1890301000
151.000,71.3348475000,51.1908635000
152.000,71.3332700000,51.1916823000
153.000,71.3732832000,51.1819223000
154.000,71.4196913000,51.1765098000
155.000,71.4146003000,51.1860599000
156.000,71.4170728000,51.1807295000
157.000,71.4169141000,51.1829315000
158.000,71.4153329000,51.1871887000
159.000,71.4078935000,51.1852432000
160.000,71.4083684000,51.1846227000
161.000,71.4081554000,51.1908510000
162.000,71.0199782000,51.3071197000
163.000,71.4126428000,51.1757800000
164.000,71.4125470000,51.1761283000
165.000,71.4619897000,51.1525985000
166.000,71.4428239000,51.1588506000
167.000,71.4412792000,51.1590701000
168.000,71.4417598000,51.1614165000
169.000,71.4417693000,51.1604288000
170.000,71.4001940000,51.1939107000
171.000,71.4004568000,51.1936586000
172.000,71.3977559000,51.1947528000
173.000,71.3506434000,50.9639382000
174.000,71.4262286000,51.1654895000
175.000,71.4281005000,51.1715762000
176.000,71.4340251000,51.1724594000
177.000,71.4352992000,51.1724106000
178.000,71.4173688000,51.1703123000
179.000,71.4182428000,51.1706233000
180.000,71.4089916000,51.1651186000
181.000,71.4094638000,51.1650228000
182.000,71.4128388000,51.1531566000
183.000,71.4123438000,51.1524740000
184.000,71.4127044000,51.1482216000
185.000,71.4109169000,51.1434738000
186.000,71.4115928000,51.1439382000
187.000,71.4092040000,51.1391538000
188.000,71.4099219000,51.1397388000
189.000,71.3691332000,51.1372074000
190.000,71.4085309000,51.1362398000
191.000,71.4078550000,51.1357035000
192.000,71.4068734000,51.1334549000
193.000,71.4065528000,51.1311545000
194.000,71.4080971000,51.1697536000
195.000,71.4127883000,51.1706136000
196.000,71.4121256000,51.1710966000
197.000,71.4112263000,51.1745139000
198.000,71.4074095000,51.1755748000
199.000,71.4084299000,51.1752690000
200.000,71.4391462000,51.1703163000
201.000,71.4399743000,51.1697971000
202.000,71.4194406000,51.1244800000
203.000,71.4220064000,51.1243745000
204.000,71.3778883000,51.1929569000
205.000,71.3780739000,51.1930411000
206.000,71.3815031000,51.1918027000
207.000,71.3912722000,51.1989375000
208.000,71.3909917000,51.1961845000
209.000,71.3903579000,51.1994451000
210.000,71.3737573000,51.1857972000
211.000,71.3754975000,51.1833559000
212.000,71.3746398000,51.1902336000
213.000,71.3763454000,51.1897998000
214.000,71.3730537000,51.1856205000
215.000,71.3673641000,51.1972035000
216.000,71.3771660000,51.2053321000
217.000,71.3688003000,51.1993267000
218.000,71.3728217000,51.2029924000
219.000,71.3687178000,51.1994624000
220.000,71.3862396000,51.2023555000
221.000,71.3856584000,51.2027434000
222.000,71.3791085000,51.2046254000
223.000,71.4243874000,51.1795246000
224.000,71.4951548000,51.1580660000
225.000,71.4095289000,51.1823890000
226.000,71.4084900000,51.1858431000
227.000,71.4252919000,51.1775842000
228.000,71.4228150000,51.1772996000
229.000,71.4378113000,51.1250537000
230.000,71.3878683000,51.1924539000
231.000,71.3864270000,51.1904002000
232.000,71.3858918000,51.1903784000
233.000,71.3892373000,51.1937568000
234.000,71.3872483000,51.1977453000
235.000,71.4755860000,51.1583705000
236.000,71.4952889000,51.1321717000
237.000,71.4945323000,51.1311979000
238.000,71.4966493000,51.1315427000
239.000,71.4958883000,51.1305277000
240.000,71.4985958000,51.1323489000
241.000,71.4891780000,51.1296948000
242.000,71.4907211000,51.1298325000
243.000,71.4860954000,51.1285221000
244.000,71.4852849000,51.1276536000
245.000,71.4864847000,51.1268229000
246.000,71.4638586000,51.1411485000
247.000,71.4634965000,51.1407935000
248.000,71.3820813000,51.1855965000
249.000,71.3926286000,51.1981571000
250.000,71.3816373000,51.1852817000
251.000,71.3880103000,51.1999344000
252.000,71.3827325000,51.1866126000
253.000,71.3824093000,51.1859945000
254.000,71.3801766000,51.1838476000
255.000,71.3803263000,51.1836813000
256.000,71.3775650000,51.1844255000
257.000,71.3794700000,51.1845959000
258.000,71.3765839000,51.1830747000
259.000,71.3730409000,51.1946138000
260.000,71.3750240000,51.1810166000
261.000,71.4129785000,51.1685077000
262.000,71.4135724000,51.1679248000
263.000,71.4330429000,51.1780064000
264.000,71.4764964000,51.1406744000
265.000,71.4759315000,51.1395605000
266.000,71.4736029000,51.1441153000
267.000,71.4582592000,51.1515966000
268.000,71.4560329000,51.1520828000
269.000,71.4771716000,51.1391860000
270.000,71.4593203000,51.1522332000
271.000,71.4529358000,51.1559268000
272.000,71.4365095000,51.1791290000
273.000,71.4677791000,51.1522703000
274.000,71.4381252000,51.1742839000
275.000,71.4775523000,51.1681113000
276.000,71.4464307000,51.1520620000
277.000,71.4449474000,51.1492489000
278.000,71.4524710000,51.1557868000
279.000,71.5293646000,51.1296062000
280.000,71.5337419000,51.1147105000
281.000,71.5316820000,51.1145690000
282.000,71.5331411000,51.1134678000
283.000,71.4408705000,51.1632438000
284.000,71.4481446000,51.1677060000
285.000,71.6476205000,51.1217044000
286.000,71.4541179000,51.1886841000
287.000,71.4514303000,51.1879747000
288.000,71.4354443000,51.1801299000
289.000,71.4574521000,51.1493368000
290.000,71.4795157000,51.1568702000
291.000,71.4691222000,51.1545940000
292.000,71.4645222000,51.1536704000
293.000,71.4157703000,51.1463380000
294.000,71.4248496000,51.1492237000
295.000,71.4249516000,51.1498361000
296.000,71.4752322000,51.1562999000
297.000,71.3833827000,51.1788621000
298.000,71.4813128000,51.1410256000
299.000,71.4863983000,51.1425166000
300.000,71.4907864000,51.1384693000
301.000,71.4928383000,51.1355982000
302.000,71.4977735000,51.1352178000
303.000,71.5015769000,51.1363034000
304.000,71.5075850000,51.1380267000
305.000,71.5105140000,51.1388615000
306.000,71.5152240000,51.1123295000
307.000,71.5104014000,51.1134408000
308.000,71.5158624000,51.1172646000
309.000,71.5147546000,51.1177041000
310.000,71.0042135000,51.3109495000
311.000,71.0035484000,51.3112848000
312.000,71.0864742000,51.2662195000
313.000,71.0861738000,51.2666323000
314.000,71.1727126000,51.2446773000
315.000,71.1737104000,51.2447713000
316.000,71.4123291000,51.1894977000
317.000,71.3853782000,51.1895196000
318.000,71.3361034000,51.1936968000
319.000,71.3341963000,51.1943961000
320.000,71.3306880000,51.1952365000
321.000,71.3193583000,51.2084277000
322.000,71.4083648000,51.1815927000
323.000,71.3924244000,51.1796204000
324.000,71.3920140000,51.1797297000
325.000,71.5280825000,51.1349990000
326.000,71.5203872000,51.1391442000
327.000,71.5275085000,51.1385434000
328.000,71.5278465000,51.1387033000
329.000,71.5277874000,51.1439941000
330.000,71.5265188000,51.1460461000
331.000,71.5209827000,51.1481906000
332.000,71.5152025000,51.1504334000
333.000,71.5076333000,51.1533608000
334.000,71.5025023000,51.1553040000
335.000,71.4978540000,51.1570317000
336.000,71.4892817000,51.1577819000
337.000,71.4477825000,51.1418452000
338.000,71.4496010000,51.1417745000
339.000,71.5298447000,51.1299328000
340.000,71.4664909000,51.1375033000
341.000,71.4655361000,51.1365878000
342.000,71.4619419000,51.1438561000
343.000,71.4608449000,51.1445157000
344.000,71.4082555000,51.0979935000
345.000,71.4028072000,51.0860872000
346.000,71.4084023000,51.0852953000
347.000,71.4018658000,51.1183380000
348.000,71.4023781000,51.1217995000
349.000,71.4039499000,51.1261975000
350.000,71.4230767000,51.1271385000
351.000,71.4251125000,51.1265645000
352.000,71.4816776000,51.1605710000
353.000,71.4818653000,51.1611008000
354.000,71.4791375000,51.1578627000
355.000,71.5216506000,51.1225545000
356.000,71.5182817000,51.1276755000
357.000,71.5171310000,51.1297324000
358.000,71.5108976000,51.1386410000
359.000,71.5024714000,51.1363917000
360.000,71.4948580000,51.1342231000
361.000,71.4918137000,51.1362461000
362.000,71.4898925000,51.1389233000
363.000,71.4880612000,51.1415254000
364.000,71.4325181000,51.1253861000
365.000,71.4365172000,51.1250141000
366.000,71.4305735000,51.1259500000
367.000,71.4154726000,51.1283034000
368.000,71.4171302000,51.1766392000
369.000,71.4342937000,51.1170323000
370.000,71.4340083000,51.1142369000
371.000,71.4324027000,51.1097834000
372.000,71.4308980000,51.1076059000
373.000,71.4292578000,51.1009585000
374.000,71.4277518000,51.0988262000
375.000,71.4178866000,51.0966226000
376.000,71.4195894000,51.0967122000
377.000,71.4244714000,51.0960182000
378.000,71.4095986000,51.1460722000
379.000,71.4601941000,51.1911710000
380.000,71.4665633000,51.1189972000
381.000,71.4673251000,51.1188288000
382.000,71.4692992000,51.1262059000
383.000,71.4702594000,51.1260308000
384.000,71.4704686000,51.1322236000
385.000,71.4284422000,51.0951292000
386.000,71.4437536000,51.0929512000
387.000,71.4389192000,51.0936257000
388.000,71.4470906000,51.0928587000
389.000,71.4353842000,51.1182089000
390.000,71.4599388000,51.1466370000
391.000,71.4591925000,51.1468310000
392.000,71.3947714000,51.1912736000
393.000,71.3916153000,51.1881375000
394.000,71.3919943000,51.1884303000
395.000,71.3949990000,51.1913204000
396.000,71.3902750000,51.1868361000
397.000,71.3905094000,51.1869210000
398.000,71.3862746000,51.1827218000
399.000,71.3779907000,51.1847085000
400.000,71.3800326000,51.1845552000
401.000,71.3796576000,51.1846290000
402.000,71.3765861000,51.1832882000
403.000,71.3738486000,51.2061944000
404.000,71.3644324000,51.2003471000
405.000,71.3682246000,51.1991382000
406.000,71.4043059000,51.1949951000
407.000,71.3986936000,51.1967565000
408.000,71.4064361000,51.1812393000
409.000,71.4030380000,51.1808664000
410.000,71.3856566000,51.1898520000
411.000,71.4070019000,51.1692547000
412.000,71.3691001000,51.1360050000
413.000,71.3668155000,51.1319915000
414.000,71.3676812000,51.1322196000
415.000,71.4669654000,51.1359034000
416.000,71.4018953000,51.1276772000
417.000,71.3729060000,51.1472096000
418.000,71.3897771000,51.1486163000
419.000,71.3812905000,51.1480880000
420.000,71.3793460000,51.1718364000
421.000,71.3176578000,51.2091082000
422.000,71.4043200000,51.1251454000
423.000,71.4033464000,51.1224704000
424.000,71.3966837000,51.1278101000
425.000,71.4218187000,51.0821142000
426.000,71.4219823000,51.0808926000
427.000,71.4183533000,51.0838935000
428.000,71.4134234000,51.0845978000
429.000,71.4057657000,51.0859760000
430.000,71.4105052000,51.0853020000
431.000,71.3958201000,51.1571040000
432.000,71.3811752000,51.1719340000
433.000,71.3659590000,51.1489242000
434.000,71.5397876000,51.1359920000
435.000,71.4229506000,51.1354417000
436.000,71.4259306000,51.1346086000
437.000,71.4167950000,51.1361771000
438.000,71.4369598000,51.1522530000
439.000,71.4426944000,51.1643371000
440.000,71.4439872000,51.1647593000
441.000,71.4520687000,51.1632186000
442.000,71.4578891000,51.1613784000
443.000,71.4594743000,51.1575918000
444.000,71.4632709000,51.1462674000
445.000,71.4693783000,51.1491311000
446.000,71.3888077000,51.1974052000
447.000,71.4122228000,51.1934193000
448.000,71.4245711000,51.0898113000
449.000,71.4258947000,51.0934699000
450.000,71.4132639000,51.0972844000
451.000,71.4230402000,51.0855001000
452.000,71.4233190000,51.0846022000
453.000,71.4096682000,51.0981269000
454.000,71.4261375000,51.0924340000
455.000,71.4245778000,51.0881047000
456.000,71.4222074000,51.0960089000
457.000,71.4298902000,51.0903717000
458.000,71.4277022000,51.0966499000
459.000,71.4152408000,51.0973311000
460.000,71.4413189000,51.0937206000
461.000,71.4324357000,51.1118478000
462.000,71.4382191000,51.1258184000
463.000,71.4388195000,51.1285987000
464.000,71.4274552000,51.1150795000
465.000,71.4225916000,51.1014506000
466.000,71.4211804000,51.0974894000
467.000,71.4296990000,51.1208586000
468.000,71.4289751000,51.1200715000
469.000,71.4013085000,51.1187820000
470.000,71.4168349000,51.1118333000
471.000,71.4428018000,51.1108320000
472.000,71.4486819000,51.1066660000
473.000,71.4148410000,51.1157890000
474.000,71.4205369000,51.1149807000
475.000,71.4377806000,51.1125344000
476.000,71.4045168000,51.1463953000
477.000,71.4004514000,51.1466115000
478.000,71.3984947000,51.1473090000
479.000,71.3933666000,51.1476781000
480.000,71.3639595000,51.1490442000
481.000,71.3607236000,51.1498534000
482.000,71.4194985000,51.0839813000
483.000,71.4095593000,51.0814596000
484.000,71.4031569000,51.0823753000
485.000,71.3995207000,51.0812852000
486.000,71.4153185000,51.0845918000
487.000,71.4067663000,51.0855683000
488.000,71.3661407000,51.1321318000
489.000,71.3679034000,51.1313970000
490.000,71.3762794000,51.1308532000
491.000,71.4525327000,51.1662511000
492.000,71.4979505000,51.1203743000
493.000,71.5286618000,51.1155422000
494.000,71.5253144000,51.1160810000
495.000,71.4601540000,51.1357594000
496.000,71.3853179000,51.1706517000
